Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
5.0,2007.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2015.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2008.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2015.0,10.0,0.03,7.1,23.0,8.0,5.0,1.0
9.0,2013.0,7.0,0.03,6.5,17.0,7.3,44.0,7.0
6.0,2014.0,8.0,0.03,7.1,23.0,5.9,8.0,7.0
6.0,2014.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,0.0,0.03,5.6,22.0,5.8,8.0,1.0
1.0,2009.0,5.0,0.03,7.1,23.0,7.4,27.0,1.0
4.0,1996.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2014.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,7.0,0.03,5.8,17.0,6.1,7.0,2.0
3.0,2007.0,11.0,0.03,6.2,15.0,3.3,86.0,7.0
6.0,2012.0,0.0,0.03,7.1,23.0,7.8,11.0,7.0
9.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,4.0,0.03,5.9,7.0,7.4,27.0,1.0
3.0,2009.0,11.0,0.03,8.0,22.0,8.1,136.0,5.0
10.0,2007.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,7.0
10.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2004.0,5.0,0.03,7.6,12.0,7.4,27.0,1.0
8.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,3.0,0.03,6.1,20.0,7.4,27.0,7.0
1.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,3.0,0.03,7.6,29.0,7.4,27.0,2.0
9.0,2015.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2014.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,3.0,0.03,7.1,23.0,7.8,9.0,7.0
3.0,2011.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,5.0,0.03,6.4,8.0,7.4,27.0,1.0
5.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,1.0,0.03,8.8,15.0,8.8,188.0,5.0
6.0,2013.0,2.0,0.03,8.0,33.0,7.3,27.0,7.0
3.0,2015.0,0.0,0.03,7.4,9.0,7.6,56.0,7.0
14.0,2015.0,6.0,0.03,6.5,9.0,7.4,27.0,2.0
12.0,2008.0,10.0,0.03,4.8,10.0,7.4,27.0,1.0
14.0,2014.0,10.0,0.03,6.4,15.0,5.4,59.0,1.0
1.0,2009.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2002.0,7.0,0.03,9.1,34.0,8.2,490.0,7.0
5.0,2009.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,7.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2005.0,7.0,0.03,5.4,5.0,8.8,4.0,1.0
10.0,2009.0,2.0,0.03,7.6,10.0,7.3,9.0,7.0
1.0,2008.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,0.0,0.03,6.7,40.0,7.0,10.0,7.0
1.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,1.0
6.0,2009.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,10.0,0.03,6.1,11.0,7.9,7.0,1.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2003.0,9.0,0.03,7.6,20.0,7.5,549.0,1.0
4.0,1998.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2011.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.03,7.8,23.0,7.6,19.0,2.0
3.0,2010.0,10.0,0.03,7.1,23.0,7.3,6.0,7.0
11.0,2014.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2007.0,0.0,0.03,7.1,23.0,7.9,9.0,1.0
6.0,2010.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2012.0,3.0,0.03,5.2,26.0,5.2,29.0,2.0
4.0,1999.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2005.0,7.0,0.03,8.9,53.0,8.4,455.0,7.0
9.0,2014.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,9.0,0.03,7.0,10.0,6.7,28.0,7.0
0.0,2013.0,0.0,0.03,7.1,23.0,7.1,7.0,2.0
0.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,9.0,0.03,6.6,16.0,7.8,10.0,7.0
13.0,2003.0,6.0,0.03,6.4,22.0,7.4,27.0,7.0
1.0,2006.0,0.0,0.03,5.6,6.0,5.8,6.0,2.0
0.0,2014.0,0.0,0.03,4.3,7.0,7.4,27.0,2.0
3.0,2003.0,11.0,0.03,8.3,31.0,8.3,128.0,7.0
4.0,2001.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2003.0,4.0,0.03,7.4,8.0,8.3,70.0,1.0
12.0,2010.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2015.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,7.0,0.03,7.1,27.0,7.1,12.0,1.0
3.0,2011.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,5.0,0.03,4.7,5.0,7.4,27.0,1.0
1.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,4.0,0.03,7.9,21.0,7.8,18.0,1.0
8.0,2007.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,2001.0,6.0,0.03,6.8,7.0,7.4,27.0,1.0
5.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,7.0,0.03,6.5,17.0,7.4,27.0,2.0
2.0,1998.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
2.0,1998.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2004.0,11.0,0.03,7.7,26.0,9.1,89.0,2.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2013.0,1.0,0.03,7.2,18.0,8.1,48.0,2.0
8.0,2010.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2016.0,0.0,0.03,7.1,23.0,6.9,7.0,7.0
1.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,3.0,0.03,7.1,23.0,4.6,9.0,2.0
10.0,2010.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2005.0,11.0,0.03,7.9,39.0,7.1,89.0,7.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,0.0,0.03,5.8,16.0,7.4,27.0,1.0
4.0,1998.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,5.0,0.03,5.5,35.0,6.5,6.0,7.0
1.0,2008.0,5.0,0.03,6.8,14.0,7.4,27.0,2.0
9.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,6.0,0.03,7.4,5.0,8.1,7.0,1.0
1.0,2009.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,11.0,0.03,6.7,28.0,5.8,8.0,7.0
4.0,1995.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,1.0
6.0,2013.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,0.0,0.03,5.9,14.0,5.8,162.0,7.0
10.0,2010.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
9.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,5.0,0.03,5.1,5.0,7.4,27.0,1.0
0.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,1992.0,8.0,0.03,8.5,44.0,8.2,1796.0,5.0
13.0,2003.0,11.0,0.03,5.7,13.0,7.4,27.0,7.0
12.0,2011.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,7.0
4.0,1997.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,0.0,0.03,5.7,11.0,7.4,27.0,1.0
13.0,2005.0,10.0,0.03,6.2,6.0,7.4,27.0,1.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,0.0,0.03,6.4,14.0,6.1,35.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
9.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2012.0,8.0,0.03,5.9,12.0,5.3,210.0,5.0
1.0,2009.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
0.0,2015.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,11.0,0.03,7.8,26.0,8.9,9.0,7.0
6.0,2015.0,0.0,0.03,7.1,23.0,7.4,5.0,7.0
5.0,2008.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,10.0,0.03,7.4,12.0,7.4,27.0,1.0
0.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,6.0,0.03,8.3,19.0,8.2,63.0,1.0
6.0,2006.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2014.0,7.0,0.03,7.3,36.0,6.9,583.0,5.0
8.0,2007.0,10.0,0.03,7.5,18.0,7.5,8.0,1.0
3.0,2008.0,11.0,0.03,8.7,52.0,8.2,275.0,7.0
9.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,1.0,0.03,8.3,5.0,7.7,88.0,2.0
0.0,2014.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2012.0,10.0,0.03,9.0,5.0,6.8,130.0,1.0
3.0,2007.0,0.0,0.03,7.6,15.0,7.4,242.0,5.0
5.0,2005.0,8.0,0.03,4.8,15.0,7.4,27.0,2.0
3.0,2008.0,0.0,0.03,7.0,18.0,6.3,55.0,7.0
1.0,2007.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,1.0,0.03,7.1,23.0,4.3,7.0,5.0
13.0,2003.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,7.0,0.03,4.4,14.0,7.2,5.0,7.0
3.0,2009.0,9.0,0.03,7.1,23.0,8.4,11.0,1.0
5.0,2006.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,7.0
1.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,11.0,0.03,6.1,24.0,7.4,27.0,2.0
6.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2009.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2014.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,1.0
6.0,2015.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
3.0,2010.0,11.0,0.03,6.8,16.0,5.2,19.0,7.0
3.0,2011.0,0.0,0.03,7.3,11.0,6.6,17.0,2.0
8.0,2006.0,6.0,0.03,8.1,16.0,8.5,6.0,7.0
1.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2004.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2016.0,4.0,0.03,4.8,9.0,4.6,78.0,2.0
4.0,2000.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,6.0,0.03,5.8,4.0,7.4,27.0,7.0
5.0,2006.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,0.0,0.03,7.3,7.0,7.4,27.0,2.0
8.0,2010.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,7.0,0.03,7.3,16.0,8.4,12.0,7.0
7.0,2015.0,5.0,0.03,8.8,31.0,8.4,124.0,2.0
8.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2005.0,7.0,0.03,4.7,27.0,8.2,12.0,7.0
13.0,2004.0,1.0,0.03,7.1,7.0,8.7,6.0,7.0
13.0,2003.0,6.0,0.03,6.1,9.0,7.4,27.0,1.0
3.0,2009.0,4.0,0.03,9.0,11.0,8.6,819.0,2.0
0.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2002.0,0.0,0.03,8.2,26.0,8.5,235.0,7.0
10.0,2009.0,0.0,0.03,7.1,23.0,7.4,27.0,7.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,0.0,0.03,3.9,11.0,4.5,4.0,1.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,1.0,0.03,6.9,25.0,7.0,21.0,7.0
1.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,0.0,0.03,6.3,8.0,6.2,5.0,2.0
4.0,2000.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2005.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2015.0,6.0,0.03,6.8,8.0,4.8,30.0,1.0
13.0,2005.0,2.0,0.03,7.6,23.0,7.4,27.0,7.0
13.0,2002.0,10.0,0.03,7.1,8.0,7.4,27.0,7.0
8.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,1.0,0.03,2.6,6.0,7.4,27.0,1.0
1.0,2008.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2011.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,0.0,0.03,7.9,15.0,7.9,55.0,2.0
6.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,9.0,0.03,4.6,8.0,6.1,18.0,2.0
3.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2013.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,5.0,0.03,7.1,23.0,7.4,27.0,1.0
12.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,7.0
12.0,2011.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2014.0,8.0,0.03,7.1,23.0,7.3,4.0,7.0
9.0,2013.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,4.0,0.03,4.1,6.0,7.4,27.0,2.0
1.0,2006.0,9.0,0.03,6.6,16.0,4.5,4.0,7.0
7.0,2016.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2009.0,0.0,0.03,7.7,33.0,6.9,30.0,2.0
9.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,10.0,0.03,4.1,7.0,7.4,27.0,2.0
5.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2009.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2012.0,1.0,0.03,8.2,38.0,8.3,341.0,2.0
5.0,2005.0,6.0,0.03,4.5,14.0,7.4,27.0,2.0
4.0,1998.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,9.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,10.0,0.03,4.9,12.0,7.4,27.0,1.0
10.0,2007.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2011.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,11.0,0.03,6.4,15.0,7.9,10.0,1.0
3.0,2001.0,11.0,0.03,7.4,16.0,8.6,60.0,7.0
9.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,6.0,0.03,5.8,4.0,3.5,4.0,1.0
6.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,10.0,0.03,8.3,8.0,8.6,5.0,1.0
8.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2013.0,1.0,0.03,4.3,5.0,7.4,24.0,5.0
1.0,2007.0,1.0,0.03,5.5,13.0,7.4,27.0,1.0
13.0,2005.0,4.0,0.03,4.7,11.0,7.4,27.0,1.0
1.0,2011.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,11.0,0.03,7.3,32.0,7.4,57.0,5.0
8.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,9.0,0.03,6.2,13.0,8.5,11.0,7.0
9.0,2013.0,4.0,0.03,7.1,23.0,8.2,6.0,2.0
10.0,2007.0,6.0,0.03,5.9,9.0,6.0,20.0,5.0
3.0,2004.0,8.0,0.03,8.4,48.0,7.5,133.0,7.0
6.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,1.0,0.03,7.0,6.0,7.4,27.0,7.0
4.0,1995.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.03,8.2,4.0,6.6,8.0,5.0
13.0,2003.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,7.0,0.03,8.3,14.0,8.4,52.0,5.0
6.0,2014.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,7.0
6.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,0.0,0.03,7.1,23.0,8.8,4.0,1.0
5.0,2006.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2016.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
